paperId,title,abstract,year,citationCount
https://openalex.org/W1993235254,On the Pill: A Social History of Oral Contraceptives 1950-1970,,2000,161
https://openalex.org/W974258491,Max Weber: ECONOMIC AND SOCIAL HISTORY,,1978,128
https://openalex.org/W2057392360,Bringing the Peasants Back In: Agrarian Themes in the Construction and Corrosion of Statist Historiography in Rwanda,"Journal Article Bringing the Peasants Back In: Agrarian Themes in the Construction and Corrosion of Statist Historiography in Rwanda Get access David Newbury, David Newbury Taught for several years, currently teaches history Institut Supérieur Pédagoque in Bukavu, Zaire and University of North Carolina, Chapel Hill Search for other works by this author on: Oxford Academic Google Scholar Catharine Newbury Catharine Newbury Teaches in the Political Science Department and the Department of African and Afro-American Studies University of North Carolina, Chapel Hill Search for other works by this author on: Oxford Academic Google Scholar The American Historical Review, Volume 105, Issue 3, June 2000, Pages 832–877, https://doi.org/10.1086/ahr/105.3.832 Published: 01 June 2000",2000,119
https://openalex.org/W4312100645,On Some Aspects of the Historiography of Colonial India1,,2022,157
https://openalex.org/W367761691,"Philosophy, its History and Historiography",,1985,139
https://openalex.org/W2075617627,"Social Identity, Investment, and Language Learning","The author argues that second language acquisition (SLA) theorists have struggled to conceptualize the relationship between the language learner and the social world because they have not developed a comprehensive theory of social identity which integrates the language learner and the language learning context. She also maintains that SLA theorists have not adequately addressed how relations of power affect interaction between language learners and target language speakers. Using data collected in Canada from January to December 1991 from diaries, questionnaires, individual and group interviews, and home visits, the author illustrates how and under what conditions the immigrant women in her study created, responded to, and sometimes resisted opportunities to speak English. Drawing on her data analysis as well as her reading in social theory, the author argues that current conceptions of the individual in SLA theory need to be reconceptualized, and she draws on the poststructuralist conception of social identity as multiple, a site of struggle, and subject to change to explain the findings from her study. Further, she argues for a conception of investment rather than motivation to capture the complex relationship of language learners to the target language and their sometimes ambivalent desire to speak it. The notion of investment conceives of the language learner, not as a historical and unidimensional, but as having a complex social history and multiple desires. The article includes a discussion of the implications of the study for classroom teaching and current theories of communicative competence.",1995,2812
https://openalex.org/W2063959070,Feminist biography and feminist history,"Abstract This article seeks to explore the relationship between biography and the many new developments evident in feminist history. Taking as its particular focus the history of nineteenth- and twentieth-century English feminism, it looks at the divergence between an approach to biography which assumes it to be concerned with the lives of exceptional individuals and an interest in the history of feminism which has ceased to regard it as being the story of heroic victories on the way to women's emancipation. The growing interest in the lives, experiences and activities of past feminists who were not the leaders of major national campaigns suggests a new approach in general to the biographies of feminists – exploring how they lived and understood the broader situation of women",1994,30
https://openalex.org/W2005213486,"A Social History of Black Slaves and Freedmen in Portugal, 1441-1555","List of plates List of maps List of tables Preface List of abbreviations Introduction 1. The slave-trade 2. Legal and philosophical justifications of the slave-trade 3. The demography of blacks in Portugal 4. The occupations of slaves 5. The life of the slave 6. Slaves and the law 7. Fugitives, freedom and freedmen 8. Blacks and Christianity 9. Race relations Conclusions Notes Bibliography Glossary Index.",1983,175
https://openalex.org/W609175107,An Ottoman tragedy: history and historiography at play,Acknowledgments A Note on Transliteration Introduction: The Content and Form of This Study PART I: FOUNDATIONS 1. The Plot 2. The Formation and Study of Ottoman Historiography 3. An Interpretive Framework PART II: HISTORIOGRAPHY 4. Tubi's Representation of the Haile-i Osmaniye: The Perspective of the Imperial Army 5. The Formation of Alternative Narratives: Hasanbeyzade and Pecevi 6. The Conception of the State Narrative PART III: THE STATE 7. The Early Modern Ottoman State: History and Theory 8. The Ottoman State as a Discursively Contested Field Epilogue: Poetics of Ottoman Historiography: Preliminary Notes Glossary Notes Bibliography Index,2004,58
https://openalex.org/W4210948997,Medieval Arabic Historiography,"Medieval Arabic Historiography is concerned with social contexts and narrative structures of pre-modern Islamic historiography written in Arabic in seventh and thirteenth-century Syria and Eygpt. Taking up recent theoretical reflections on historical writing in the European Middle Ages, this extraordinary study combines approaches drawn from social sciences and literary studies, with a particular focus on two well-known texts: Abu Shama’s The Book of the Two Gardens, and Ibn Wasil’s The Dissipater of Anxieties. These texts describe events during the life of the sultans Nur-al-Din and Salah al-Din, who are primarily known in modern times as the champions of the anti-Crusade movement. Hirschler shows that these two authors were active interpreters of their society and has considerable room for manoeuvre in both their social environment and the shaping of their texts. Through the use of a fresh and original theoretical approach to pre-modern Arabic historiography, Hirschler presents a new understanding of these texts which have before been relatively neglected, thus providing a significant contribution to the burgeoning field of historiographical studies.",2006,52
https://openalex.org/W2010978924,Property and Power: Towards a Non-Marxian Historical Materialism,I: On the Necessity of Socialism.- A. The Marxian Method.- 1. The Marxian Methodology - An Outline of the Idealizational Interpretation.- 2. To Surpass Marx with the Aid of His Methodology.- B. The Marxian Ambiguity. A Proposal for a Non-Marxian Theory of Socio-Economic Formation.- 3. The Ambiguity of Marxian Historical Materialism.- 4. The Marxian Ambiguity: An Attempt at a Solution. A Non-Marxian Theory of Socio-Economic Formation (Model I).- 5. The Peculiarity of Slavery: The Development through Luxury (Model II).- 6. The Peculiarity of Feudalism: The Double Cycle (Models III-IV).- 7. The Peculiarity of Capitalism: An Attempt to Pose the Problem.- C. The Limitations of Marx's Discoveries. The Generalization of Historical Materialism.- 8. The Basic Limitation of Marxian Historical Materialism.- 9. An Attempt at a Marxist Theory of Power.- 10. Generalized Historical Materialism: Some Main Notions.- D. The Fundamental Mistake of Marx and the Theory of Socialist Evolution.- 11. Preamble.- 12. The People's Struggle and the Supra-Class Struggle. The Role of the Political Momentum in the Motion of Socio-Economic Formation (Model IP).- 13. The Peculiarity of Capitalism: The Necessity for the Disappearance of the Working Class Struggle Leads to Socialism (Model VP).- 14. Conclusion. The Problem of Part II.- II: On the Necessity of Socialism in Russia. Towards the Materialist Reinterpretation of the Marxist Image of Russia's History.- 15. Introduction. Socialism in Russia: Modern Dogmas.- 16. The Totalitarian Anomaly: The Breakdown of the Double Cycle in Russian Feudalism (13th-16th Centuries).- 17. Property and Power in Russian Feudalism.- 18. Tsarist Russia Was the Best Developed Capitalist Country.- 19. The February Revolution Was a Totalitarian Revolution.- 20. Totalitarian Society in Russia: March-October 1917.- 21. The October Revolution Was Not a Social Revolution at All. It Was instead the Result of Anti-Totalitarian People's Movements.- 22. Conclusion: The Myth of the Communists.- References.- Index of Authors Cited.,1983,21
https://openalex.org/W1575509425,Childhood in Ancient Athens: Iconography and Social History,"Childhood in Ancient Athens offers an in-depth study of children during the heyday of the Athenian city state, thereby illuminating a significant social group largely ignored by most ancient and modern authors alike. It concentrates not only on the child's own experience, but also examines the perceptions of children and childhood by Athenian society: these perceptions variously exhibit both similarities and stark contrasts with those of our own 21st century Western society. The study covers the juvenile life course from birth and infancy through early and later childhood, and treats these life stages according to the topics of nurture, play, education, work, cult and ritual, and death. 
In view of the scant ancient Greek literary evidence pertaining to childhood, Beaumont focuses on the more copious ancient visual representations of children in Athenian pot painting, sculpture, and terracotta modelling. Notably, this is the first full-length monograph in English to address the iconography of childhood in ancient Athens, and it breaks important new ground by rigorously analysing and evaluating classical art to reconstruct childhood’s social history. With over 120 illustrations, the book provides a rich visual, as well as narrative, resource for the history of childhood in classical antiquity.",2012,85
https://openalex.org/W2795797109,Reading in America: Literature and Social History,,1991,125
https://openalex.org/W628027292,The Dust Bowl: An Agricultural and Social History,,1981,125
https://openalex.org/W2483250883,Historians without history: Against Roman historiography,"“In history, as in life critically considered, truth rests not on possibility nor on plausibility but on probability.” Jacques Barzun and Henry F. Graff, The Modern Researcher (3rd edn, 1977: 133) / This essay weeps at the intellectual motion this volume exemplifies: the triumph of what now masquerades as “Roman historiography,” the academic study of the ancient Roman historians as a discipline sundered from Roman history, the study of what happened in ancient Rome and why. Its narrower target is the species of scholarship about the Latin historians arising in T. P. Wiseman's Clio's Cosmetics of 1979 and A. J.Woodman's Rhetoric in Classical Historiography of 1988. This writing, grown considerable in the late 1990s and the current decade as the founders' stars attracted satellites, studies the Latin historians as literature. In the hunt for the historian's artistry or ideas, his concern with historical material - that body of “what happened in the past” that the historian was trying to convey - is either argued away or passed over. The Latin historian is constrained to become - depending on modern whimsy - a rhetorician, a dramatist, a novelist, or, in the late-summer bloom of academic narcissism, a postmodern literary critic. What the Latin historian is not allowed to be is what he thought he chiefly was: a teller of true tales about the past.",2009,77
https://openalex.org/W2764512044,Early Yoruba Historiography,"The pre-colonial history of the Yoruba has attracted considerable attention from academically trained historians in recent years. This academic historiography–in Yorubaland as elsewhere in sub-Saharan Africa–does not antedate the 1950s, but it was preceded by a tradition of historical writing by local amateur historians which stretched back well into the nineteenth century. The modern academic historians owe a great deal to these amateur predecessors: much of the “oral tradition” utilized by the academic historians comes in fact at second hand from the writings of the amateurs, and the current generation of local historians has figured prominently among the informants from whom the academics have collected their oral evidence. This fusion of academic and amateur historiography was, indeed, given some institutional recognition in the Yoruba Historical Research Scheme launched by the government of the Western Region of Nigeria in 1956, in which both academics and local historians were employed as research associates to collect traditional material. Despite their importance, however, little serious work has been done on the early historians of Yorubaland. The existence of a local tradition of historiography in Yorubaland has been mentioned in general surveys of historical writing on Africa, and attention has been drawn to it as constituting an aspect of the development of “cultural nationalism” among western-educated Africans in the late nineteenth and early twentieth centuries. These discussions of early Yoruba historiography, however, have dealt with only a few of the better known works and have given little idea of the wealth of the published material or of its character—nor is there any comprehensive bibliography of the writings of the early Yoruba historians. The present article, therefore, attempts to present as complete a survey as possible of historical writing on Yorubaland in the period before c. 1950 and seeks to make some contribution towards assessment of the value of the Yoruba local histories as sources by giving some information on the context in which the local historians wrote and the way in which they went about the task of reconstructing Yoruba history.",1976,55
https://openalex.org/W1826538240,The social history of an Indonesian town,,1965,110
https://openalex.org/W169591093,A Social History of Museums,,1975,97
https://openalex.org/W2322603394,Domestication of Everyday Life Technology: Dynamic Views on the Social Histories of Artifacts,"1. From sensational feelings to routine use At the moment, social histories of technology are an expanding and interesting area for consumer research. However, standard consumer research, academic marketing studies, economics, or sociology have lacked general theories and perspectives historically integrating technology, needs, and human beings. Social development is seen unidirectly as determined by technology (i.e., technological determinism), or consumption is seen as resulting from human needs, and preferences (i.e., voluntarism).' This paper concentrates on the emerging perspectives integrating technology and human beings. Let us start with some observations from the history of technology. In the beginning of this century, the automobile, like the bicycle, was a toy, a plaything for those who could afford to buy one. It was initially used mainly for recreation and sport, representing a new concept of personal mobility and taste for independent travel. In the United States, 4,192 automobiles were sold in 1900. Only ten years later, 485,377 automobiles were registered, and the automobile was perceived by Americans to be a necessity.2 In comparison, automobiles were not perceived to be a necessity until the late-1960s in Finland. Nevertheless, the mental attributes related to the automobile have followed very similar lines across different cultures. Whereas the first automobiles were sold because of the enjoyment and excitement they gave their owners, the first telephones, slightly more than a hundred years ago, were not meant to be used for enjoyment.3 The telephone almost immediately was recognized as a marvelous invention, although how it actually might be used was not so obvious: Early users often discovered they had nothing to say. Even the enthusiastic were insufficiently imaginative. The problem was to figure out what the phone could be used for. According to an early enthusiastic prediction, 'Why the telephone is so important, every city would need one!' The idea was that everyone could gather round the phone to hear the day's news.4 More encompassing perspectives integrating macro and microlevel voluntarism and determinism have been proposed, e.g., in Russell Belk, Possessions and the Extended Self, Joumal of Consumer Research (June 13,1988): 71-84; Ruth Schwartz Cowan, More Work for Mother The Ironies of Household Technology from the Open Hearth to the Microwave (New York: Basic Book/Harper, 1983); Claude S. Fischer, America Calling: A Social History of the Telephone to 1940 (Berkeley: University of California Press, 1992); and Grant McCracken (1988), Culture and Consumption. New Approaches to the Symbolic Character of Consumer Goods and Activities (Bloomington: Indiana University Press, 1988). 2 For the details, see George Basalla, The Evolution of Technology (Cambridge: Cambridge University Press, 1988); Arnold Pacey, The Maze of Ingenuity, Ideas, and Idealism in the Development of Technology(Cambridge: MIT Press, 1992); and Wolfgang Sachs, For Love of the Automobile. Looking Back into the History of Our Desires (Berkeley: University of California Press, 1994). 3 Fischer, America Calling. 4 Donald A. Norman, Things that Make Us Smart: Defending Human Attributes in the Age of the Machine (Reading: Addison-Wesley, 1993), 191.",1997,112
https://openalex.org/W2796392886,Review Essay: The Sociological and the Empirical Perspective on the 'Social History' of Music,"Jane Fulcher, Review Essay: The Sociological and the Empirical Perspective on the 'Social History' of Music, International Review of the Aesthetics and Sociology of Music, Vol. 21, No. 1 (Jun., 1990), pp. 101-113",1990,76
https://openalex.org/W2105553276,Web historiography and Internet Studies: Challenges and perspectives,"I argue that web historiography should be placed higher on the Internet Studies’ research agenda, since a better understanding of the web of the past is an important condition for gaining a more complete understanding of the web of today, regardless of our focus (e.g. political economy, language and culture, social interaction or everyday use). Building on reflections about ’historiography’ and the ’web’, I discuss several major challenges of web historiography vis-à-vis historiography in general, focusing on the characteristics of the archived website and the web sphere, and the consequences of these characteristics for web historians. I conclude by outlining future directions for web historiography.",2012,57
https://openalex.org/W2802212984,"The Rhetorical Tyrant in Roman Historiography: Sallust, Livy and Tacitus",,1971,186
https://openalex.org/W647279042,The gilded stage: a social history of opera,"The Gilded Stage is a comprehensive tour of the world of opera. From its origins in the courts of northern Italy, to its internationally recognised position in modern culture, Snowman explores the social history of opera houses and impresarios, composers and patrons, artists and audiences. Even the most flamboyant composers could scarcely have imagined the global reach of opera in our own times. More opera is performed, financed, seen, heard, filmed and broadcast than ever before, and the world's leading performers are worshipped and paid like pop stars. Yet the art form is widely derided as 'elitist' and parts of the classical recording business appear close to bankruptcy. Pinpointing the scandals, forgotten history and key revolutions in the form with light erudition and a brilliant anecdotal eye, Daniel Snowman reveals that the world of opera has always known crisis and uncertainty - and the resulting struggles have often proved every bit as dramatic as those portrayed onstage.",2011,73
https://openalex.org/W4298045547,"Buddhism after Patriarchy: A Feminist History, Analysis, and Reconstruction of Buddhism",,1994,90
https://openalex.org/W2918673003,Historical Materialism and Actor-Network-Theory,,2019,22
https://openalex.org/W2322101559,The Recent Wave of 'Spanish' Flu Historiography,"Journal Article The Recent Wave of 'Spanish' Flu Historiography Get access Howard Phillips Howard Phillips * *c/o Dept of Historical Studies, University of Cape Town, Private Bag, X3, Rondebosch. 7701, South Africa. Email: howard.phillips@uct.ac.za Search for other works by this author on: Oxford Academic PubMed Google Scholar Social History of Medicine, Volume 27, Issue 4, November 2014, Pages 789–808, https://doi.org/10.1093/shm/hku066 Published: 01 September 2014",2014,44
https://openalex.org/W2289726979,Ancient Historiography and its Contexts,"Abstract This volume collects essays written by colleagues and friends as a tribute to Tony Woodman, Gildersleeve Professor of Latin at the University of Virginia. These essays, like Woodman's own work, cover topics in Latin poetry, oratory, and Greek and Roman historiography. Recurrent themes are the importance of rhetoric and rhetorical training, the skilful use of language and recurrent motifs in narrative, the use and adaptation of topoi, the importance of intertextuality, and the subtle and varied ways in which literary texts can have a contemporary resonance for their own day.",2010,66
https://openalex.org/W2066032978,The Social History of Religion in Scotland since 1730,,1989,138
https://openalex.org/W2078014312,"Chinese-language film: historiography, poetics, politics","This volume, the most comprehensive work to date on Chinese film, explores the manifold dimensions of the subject and highlights areas overlooked in previous studies. Leading scholars take up issues and topics covering the entire range of Chinese cinema. Their cross-cultural engagements with individual films, accomplished with an acute sense of chronology and history, tackle questions of issues related to historiography, poetics, aesthetics, genres, and directorial styles; at the same time, they address the economics of film production and consumption as well as the cultural politics of globalization, identity, subjectivity, nationality, citizenship, and gender formation as embodied in filmic texts.",2005,81
https://openalex.org/W654287374,A social history of Ottoman Istanbul,"Using a wealth of contemporary Ottoman sources, this book recreates the social history of Istanbul, a huge, cosmopolitan metropolis and imperial capital of the Ottoman Empire. Seat of the Sultan and an opulent international emporium, Istanbul was also a city of violence shaken regularly by natural disasters and by the turmoil of sultanic politics and violent revolt. Its inhabitants, entertained by imperial festivities and cared for by the great pious foundations which touched every aspect of their lives, also amused themselves in the numerous pleasure gardens and the many public baths of the city. While the book is focused on Istanbul, it presents a broad picture of Ottoman society, how it was structured and how it developed and transformed across four centuries. As such, the book offers an exciting alternative to the more traditional histories of the Ottoman Empire.",2011,63
https://openalex.org/W2335701688,The Devil's Milk: A Social History of Rubber,"Book Review| December 01 2012 The Devil's Milk: A Social History of Rubber The Devil's Milk: A Social History of Rubber by Tully, John. New York: Monthly Review Press, 2011 468 pp., $87.00 (cloth); $24.95 (paper) Seth Garfield Seth Garfield Search for other works by this author on: This Site Google Labor (2012) 9 (4): 116–118. https://doi.org/10.1215/15476715-1726180 Cite Icon Cite Share Icon Share Twitter Permissions Search Site Citation Seth Garfield; The Devil's Milk: A Social History of Rubber. Labor 1 December 2012; 9 (4): 116–118. doi: https://doi.org/10.1215/15476715-1726180 Download citation file: Zotero Reference Manager EasyBib Bookends Mendeley Papers EndNote RefWorks BibTex toolbar search Search Dropdown Menu toolbar search search input Search input auto suggest filter your search Books & JournalsAll JournalsLabor Search Advanced Search The text of this article is only available as a PDF. © 2012 by Labor and Working-Class History Association2012 Article PDF first page preview Close Modal Issue Section: Book Reviews You do not currently have access to this content.",2012,59
https://openalex.org/W562804573,On a Scale: A Social History of Writing Assessment in America,"Fear and Trembling? Shock and Awe? Which set of statements best describes the emotions surrounding the assessment of writing ability in educational settings? This book -- the first historical study of its kind -- begins with Harvard University's 1874 requirement that first-year student applicants submit a short composition as part of the admissions process; the book concludes with the College Board's 2005 requirement for an essay to be submitted as part of the new SAT: Reasoning Test. Intended for teachers who must prepare students to submit their writing for formal assessment, administrators who must make critical decisions based on test scores, and policy makers who must allocate resources based on evaluation systems, On a Scale provides a much-needed historical and conceptual background to questions arising from national attention to student writing ability.",2005,135
https://openalex.org/W1479724866,Rethinking Modernity: Postcolonialism and the Sociological Imagination,"Acknowledgements Introduction: Postcolonialism, Sociology, and the Politics of Knowledge Production PART 1: SOCIOLOGY AND ITS HISTORIOGRAPHY Modernity, Colonialism and the Postcolonial Critique European Modernity and the Sociological Imagination From Modernization to Multiple Modernities: Eurocentrism Redux PART 2: DECONSTRUCTING EUROCENTRISM: CONNECTED HISTORIES The Renaissance and Myths of European Cultural Integrity The French Revolution and Myths of the Modern Nation-State The Industrial Revolution and Myths of Industrial Capitalism Conclusion: Sociology and Social Theory After Postcolonialism: Toward A Connected Historiography References Index",2007,594
https://openalex.org/W2332440642,The Challenge of Modern Historiography,"GORDON WRIGHT, speaking from this rostrum a few years ago, warned that those who have the honor of perpetuating the Association's ritual of presidential addresses do well to take their pronouncements as the voice of God or the crystallized wisdom of the ages, and he wondered if it were significant that the president is allowed only one parting shot to speak ex cathedra, not at the outset of his term of office but at the very end, only forty-eight hours before he 'passes into history,' as the saying goes. By that time it is much too late for him to make promises, to influence the Association's future course, or even to be held to answer for his stewardship or for such sophistries as his swan song may contain. Having thus taken the curse off any ex cathedra pronouncements that might follow, Professor Wright proceeded to pronounce on one of the most elevated, difficult, and controversial issues that faces historians who think about what they do-namely, the degree to which history is a moral science.1 I admire his courage, but I take my lead from his warning. What follows is nothing more than a general consideration of certain problems of modern historiography encountered by a working historian-a historian, as it happens, just emerging from a considerable period of research and planning for a large-scale project. This project is an effort to describe as a single story the recruitment, settlement patterns, and developing character of the American population in the preindustrial era. It covers a long period of timethe two hundred years from the early seventeenth century to the advent of industrialism. Further, it involves population movements over a vast geographical area-an area stretching from the bleak island of Foula off the west coast of the Shetlands at the latitude of Greenland to the Lunda Kingdom deep in equatorial Africa, from the Baltic port of Flensburg and from Gorlitz on the German-Polish border to Natchez and Pensacola. And, finally, the problems it involves lead naturally beyond history itself to other disciplines as they relate to history:",1982,78
https://openalex.org/W639560756,The Cambridge Introduction to Theatre Historiography,Introduction: on some preliminary matters Part I. Documentary History vs Cultural History: Two Case Studies: 1. Documentary histories: the case of Shakespeare's Globe theatre 2. Cultural histories: the case of Alfred Jarry's Ubu Roi Part II. Historical vs Theatrical Events: 3. The historical event 4. The theatrical event Part III. Placing Events within their Contexts: 5. The criteria for periodization in theatre history: definitive categories for events 6. The idea of the 'political' in our histories of theatre: causal contexts for events Part IV. Summing Up: 7. The theatrical event and its conditions: a primer with twelve cruxes.,2009,132
https://openalex.org/W2069493234,:Our Knowledge of the Past: A Philosophy of Historiography,"Journal Article Aviezer Tucker. Our Knowledge of the Past: A Philosophy of Historiography. New York: Cambridge University Press. 2004. Pp. 291. $70.00 Get access Aviezer Tucker. Our Knowledge of the Past: A Philosophy of Historiography. New York: Cambridge University Press. 2004. Pp. 291. $70.00. Frank Ankersmit Frank Ankersmit Groningen University Search for other works by this author on: Oxford Academic Google Scholar The American Historical Review, Volume 110, Issue 5, December 2005, Pages 1476–1477, https://doi.org/10.1086/ahr.110.5.1476 Published: 01 December 2005",2005,60
https://openalex.org/W2010348849,Zakhor: Jewish History and Jewish Memory,"Foreword by Harold BloomPreface to the 1996 EditionPreface to the 1989 EditionPrologue to the Original Edition 1. Biblical and Rabbinic Foundations - Meaning in History, Memory, and the Writing of History2. The Middle Ages - Vessels and Vehicles of Jewish Memory3. In the Wake of the Spanish Expulsion4. Modern Dilemas - Historiography and Its Discontents Postscript - Reflections on Forgetting NotesIndex",1983,789
https://openalex.org/W2017383165,<i>Alltagsgeschichte</i>: A New Social History “From Below”?,"There is an insatiable demand in the Federal Republic for accounts of the past that allow contemporary Germans to identify with the forgotten joys and sorrows of ordinary people. Just about anything “thrown onto the (book)market” may include the word Alltag in its title. Trade union and SPD adult education programs, Volkshochschulen and youth associations teach “lay historians” how to retrieve the traces of their “lost past.” “History workshops” ( Geschichtswerkstätten ), inspired by the leftist-populism of the Greens and often dedicated to a politically subversive reconstruction of forgotten local histories, have sprung up all over West Germany. But despite this wave ofpopular enthusiasm, Alltagsgeschichte has not degenerated, as some critics feared, into an “entertaining, but naive and sentimental, low-German mini-series” Serious practitioners of Alltagsgeschichte have never been cintent to engage in the unexamined retrieval of the most obscure details of the everyday lives of the masses ( die Vielen ). Indeed, Alltagsgeschichte has challenged the theoretical and methodological hegemony of Strukturgeschichte within the German historical “guild” ( Zunft ) and it has campaigned for the construction of a radically new paradigm of social historical research. Alltagsgeschichte originally emerged from the dissatisfactions of a younger generation of social historians with the ”structural” social history ( Strukturgeschichte ) constructed by Hans-Ulrich Wehler, Jurgen Kocka, and the Bielefeld “school” in the late 1960s and early 1970s.",1989,14
https://openalex.org/W2071793316,"Mothers and Medicine: A Social History of Infant Feeding, 1890-1950","In the nineteenth century infants were commonly breast-fed; yet by the middle of the twentieth century, women typically bottle-fed their babies on the advice of their doctors. Rima D. Apple analyzes the complex interactions of science, medicine, economics, and culture that underlie this dramatic shift in infant-care practices. As infant feeding became the keystone of the emerging specialty of pediatrics, the manufacture of infant food became a lucrative industry. More and more mothers reported difficulty in nursing their babies. This book clarifies the complex and contradictory interaction between women and the medical profession in America.",1989,165
https://openalex.org/W3112681634,Tipping: An American Social History of Gratuities,"Though the history of tipping can be traced to the Middle Ages, the practice did not become widespread until the late 19th century. Initially, Americans reviled the custom, branding it un - American and undemocratic. The opposition gradually faded away and tipping became an American institution. The government was fairly quick to recognize tips as taxable income, but were far slower to use them in the calculation of unemployment insurance payments and social security benefits. Individuals came to grudgingly accept the practice, but many remain uncomfortable in tipping situations. From its beginnings in Europe to its development as a quintessentially American trait, this work provides a social history of tipping customs and how the United States became a nation of tippers.",1998,67
https://openalex.org/W4236227164,Feminist History,"Feminist History Sally Alexander, Sally Alexander Search for other works by this author on: Oxford Academic Google Scholar Anna Davin Anna Davin Search for other works by this author on: Oxford Academic Google Scholar History Workshop Journal, Volume 1, Issue 1, SPRING 1976, Pages 4–6, https://doi.org/10.1093/hwj/1.1.4 Published: 01 March 1976",1976,21
https://openalex.org/W624622574,Roman Social History,"This Sourcebook contains a comprehensive collection of sources on the topic of the social history of the Roman world during the late Republic and the first two centuries AD. Designed to form the basis for courses in Roman social history, this excellent resource covers original translations from sources such as inscriptions, papyri, and legal texts. Topics include: social inequality and class games, gladiators and attitudes to violence the role of slaves in Roman society economy and taxation the Roman legal system the Roman family and gender roles. Including extensive explanatory notes, maps and bibliographies, this Sourcebook is the ideal resource for all students and teachers embarking on a course in Roman social history.",2007,43
https://openalex.org/W1570124119,Changed for Good: A Feminist History of the Broadway Musical,"From Adelaide in Guys and Dolls to Nina in the Heights and Elphaba in Wicked, female characters in Broadway musicals have belted and crooned their way into the American psyche. In this lively book, Stacy Wolf illuminates the women of American musical theatre - performers, creators, and characters - from the start of the cold war to the present day, creating a new, feminist history of the genre. Moving from decade to decade, Wolf first highlights the assumptions that circulated about gender and sexuality at the time. She then looks at the leading musicals to stress the key aspects of the plays as they relate to women, and often finds overlooked moments of empowerment for female audience members. The musicals discussed here are among the most beloved in the canon-West Side Story, Cabaret, A Chorus Line, Phantom of the Opera, and many others-with special emphasis on the blockbuster Wicked. Along the way, Wolf demonstrates how the musical since the mid-1940s has actually been dominated by women-women onstage, women in the wings, and women offstage as spectators and fans.",2011,37
https://openalex.org/W2022461272,"Teachers, Preachers, Non-Believers: A Social History of Zimbabwean Literature",,1993,163
https://openalex.org/W266312755,"History from Below, the History of Everyday Life, and Microhistory",,2015,26
https://openalex.org/W3127747878,Painting and Experience in Fifteenth Century Italy; A Primer in the Social History of Pictorial Style,,1975,201
https://openalex.org/W2587853863,Londinopolis: essays in the cultural and social history of early modern London,"Preface Abbreviations List of tables and figures Introduction 1. Ian Archer 'Popular politics in 16th and early 17th century London' 2. Michael Berlin, 'Reordering ritual: the parish and ceremony in London, 1520-1640' 3. Tim Wales, 'Thief-takers and their clients in London, c.1670-1720' 4. Faramerz Dabhoiwala, pattern of sexual immorality in seventeenth and eigthteenth-century London' 5. Maragret R. Hunt, 'London wives and marital 'rights' in the Court of Exchequer in the early eighteenth century' 6. Laura Gowing, 'The freedom of the streets: women and social space in London, 1560-1640' 7. Margaret Pelling, 'Skirting the city? Disease, social change and divided huoseholds in the seventeenth-century metropolis' 8. Paul Griffiths, 'Uniformity in the Goldsmiths' Row: visualizing order in early Stuart Cheapside' 9. Jeremy Boulton, poor among the rich: a long-term view of pauperism in London's West End' 10. Sara Pennell, 'Great quantities of gooseberry pye and baked clod of beef: victualling and eating out in early modern London' 11. Mark Jenner, 'From conduit community to commercial network? Water in London, 1500-1725'",2005,162
https://openalex.org/W2048787598,Solidarity: The Social History of an Idea in Nineteenth Century France,"The survival of a concept is generally only secured at the price of an intellectual odyssey in the course of which it is transformed out of all recognition. The nineteenth century fortunes of the idea of solidarity exemplify this axiom only too strictly. It became the victim of a multiplicity of ingenious puns and metaphors as well as outright malicious distortions that rendered a simple, technical word, drawn from the sphere of jurisprudence, at once emotive and obscure, influential and diffuse. As the eminent and caustic critic of the twentieth century, Julien Benda, formulated this vital problem of the fate of concepts, “pour l'historien des idées des hommes, la réalité ce n'est point ce qu'ont été les idées dans l'esprit de ceux qui les ont inventées, mais ce qu'elles ont été dans l'esprit de ceux qui les ont trahies… car il est clair qu'une doctrine se propage d'autant plus largement qu'elle est apte à satisfaire un plus grand nombre de sentiments divers.” This pessimistic view has been all too frequently verified in human history.",1959,141
https://openalex.org/W2118719638,In the American Province: Studies in the History and Historiography of Ideas,American intellectual historians need to pay more attention to how elites relate to broader audiences. Hollinger's work is in the vanguard of recent intellectual history and it is a joy to observe a true intellectual in discourse with his peers. -- History: Reviews of Books.,1986,163
https://openalex.org/W2067157949,Social Histories of Old Age and Aging,"Journal Article Social Histories of Old Age and Aging Get access Pat Thane Pat Thane Institute of Historical Research, University of London, Senate House, London WC1 E 7H4 Search for other works by this author on: Oxford Academic Google Scholar Journal of Social History, Volume 37, Issue 1, Fall 2003, Pages 93–111, https://doi.org/10.1353/jsh.2003.0163 Published: 01 October 2003",2003,53
